datetime: 2014-01-01 00:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 39.566810586652046 ,rms: 2888.8580000000002
datetime: 2014-01-01 00:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 43.007294965861441 ,rms: 6633.8179999999993
datetime: 2014-01-01 00:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 46.620472402950789 ,rms: 1878.578
datetime: 2014-01-01 00:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 46.024999568302441 ,rms: 1256.778
datetime: 2014-01-01 00:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 45.253472037096685 ,rms: 1256.778
datetime: 2014-01-01 00:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 45.330874682135445 ,rms: 849.77800000000002
datetime: 2014-01-01 00:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 45.47606325880102 ,rms: 849.77800000000002
datetime: 2014-01-01 00:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 45.479594408395144 ,rms: 849.77800000000002
datetime: 2014-01-01 00:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 45.489687622451527 ,rms: 849.77800000000002
datetime: 2014-01-01 00:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 45.491514601271739 ,rms: 849.77800000000002
datetime: 2014-01-01 00:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 45.501352115075875 ,rms: 849.77800000000002
datetime: 2014-01-01 00:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 45.502132253152638 ,rms: 849.77800000000002
datetime: 2014-01-01 00:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 39.566810586652046 ,rms: 2783.1379999999999
datetime: 2014-01-01 00:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 29.659017916141455 ,rms: 1694.1380000000001
datetime: 2014-01-01 00:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 42.780697893382921 ,rms: 2228.7380000000003
datetime: 2014-01-01 00:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 46.28207135733642 ,rms: 182.322
datetime: 2014-01-01 00:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 44.303762762496241 ,rms: 182.322
datetime: 2014-01-01 00:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 43.925239456554323 ,rms: 210.16799999999998
datetime: 2014-01-01 00:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 43.929500428257001 ,rms: 1021.3680000000001
datetime: 2014-01-01 00:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 44.063483374804669 ,rms: 1021.3680000000001
datetime: 2014-01-01 00:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 44.032672692483153 ,rms: 1021.3680000000001
datetime: 2014-01-01 00:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 44.053475754773821 ,rms: 1021.3680000000001
datetime: 2014-01-01 00:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 44.0516241283878 ,rms: 1021.3680000000001
datetime: 2014-01-01 00:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 44.06131675444891 ,rms: 1021.3680000000001
datetime: 2014-01-01 00:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 44.062204380547072 ,rms: 1021.3680000000001
datetime: 2014-01-01 00:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 39.566810586652046 ,rms: 2944.5
datetime: 2014-01-01 00:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 29.189164834746467 ,rms: 7608.4499999999998
datetime: 2014-01-01 00:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 38.41082635966913 ,rms: 7672.4100000000008
datetime: 2014-01-01 00:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 45.162199276873089 ,rms: 6212.5940000000001
datetime: 2014-01-01 00:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 44.133611274854857 ,rms: 7291.5940000000001
datetime: 2014-01-01 00:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 43.655510842644368 ,rms: 1271.2159999999999
datetime: 2014-01-01 00:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 43.670533520021678 ,rms: 1344.816
datetime: 2014-01-01 00:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 43.7725701482413 ,rms: 265.81599999999992
datetime: 2014-01-01 00:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 43.751045932897036 ,rms: 265.81599999999992
datetime: 2014-01-01 00:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 43.775629917292669 ,rms: 265.81599999999992
datetime: 2014-01-01 00:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 43.774996758216027 ,rms: 265.81599999999992
datetime: 2014-01-01 00:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 43.781254801990002 ,rms: 265.81599999999992
datetime: 2014-01-01 00:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 43.781950761654699 ,rms: 265.81599999999992
datetime: 2014-01-01 00:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 39.566810586652046 ,rms: 695.60000000000002
datetime: 2014-01-01 00:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 55.526354947448155 ,rms: 708.79999999999995
datetime: 2014-01-01 00:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 48.979724043188924 ,rms: 260.60000000000002
datetime: 2014-01-01 00:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 49.418848586958674 ,rms: 317.19999999999999
datetime: 2014-01-01 00:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 48.142663957127361 ,rms: 658.20000000000005
datetime: 2014-01-01 00:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 48.461036051095611 ,rms: 9576.0
datetime: 2014-01-01 00:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 48.487129468123747 ,rms: 9576.0
datetime: 2014-01-01 00:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 48.572505353199972 ,rms: 9576.0
datetime: 2014-01-01 00:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 48.557239748861235 ,rms: 9576.0
datetime: 2014-01-01 00:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 48.578650619155745 ,rms: 9576.0
datetime: 2014-01-01 00:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 48.579028924385554 ,rms: 9576.0
datetime: 2014-01-01 00:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 48.589757008227451 ,rms: 9576.0
datetime: 2014-01-01 00:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 0.0 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 12.835471085994465 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 28.012539381766437 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 33.116255767330735 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 31.973482878655343 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 32.248056600454682 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 32.241863061485489 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 32.253055626506772 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 32.245791092851547 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 32.247103246565807 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 32.243802079810486 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 32.244193975904636 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 32.244028878186143 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 0.0 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 12.935023681398432 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 28.313853560033294 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 33.92159056550981 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 32.777759144052752 ,rms: 374.43348348034544
datetime: 2014-01-01 00:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 32.955528019083488 ,rms: 330.3910480733814
datetime: 2014-01-01 00:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 32.931709540519236 ,rms: 445.73717432585352
datetime: 2014-01-01 00:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 32.945195801204896 ,rms: 419.953671447776
datetime: 2014-01-01 00:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 32.937429570916784 ,rms: 431.88477195681543
datetime: 2014-01-01 00:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 32.938477025028519 ,rms: 418.9983304567134
datetime: 2014-01-01 00:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 32.935223905454343 ,rms: 421.43524852709891
datetime: 2014-01-01 00:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 32.935599964222156 ,rms: 418.58858155489236
datetime: 2014-01-01 00:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 32.935447803732472 ,rms: 418.47894311494957
datetime: 2014-01-01 00:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 0.0 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 15.859488666455123 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 27.638009830119088 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 33.364475040854252 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 32.279436234520404 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 32.556878393407764 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 32.436911624957148 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 32.445387281498199 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 32.437753747981255 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 32.437216115851903 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 32.434254955947203 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 32.434433937238843 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 32.434346424786973 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 0.0 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 17.610415498811587 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 35.418207234429879 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 37.779074031242025 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 38.237232707360313 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 37.596519852754646 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 37.846209784598372 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 37.851226402981439 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 37.853983103048535 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 37.855833874584263 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 37.853921093808786 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 37.854107018829282 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 37.853970251097962 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 0.0 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 11.848814753670011 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 27.872226627208377 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 31.433439771751136 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 29.723006410298453 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 30.047160841283024 ,rms: nan
datetime: 2014-01-01 00:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 30.042498851844563 ,rms: 1463.7180241294041
datetime: 2014-01-01 00:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 30.070650278864164 ,rms: 1572.6561878488285
datetime: 2014-01-01 00:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 30.063421547536212 ,rms: 1597.3973860290309
datetime: 2014-01-01 00:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 30.065338238016725 ,rms: 1664.0998430927909
datetime: 2014-01-01 00:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 30.061560350106234 ,rms: 1646.1419882248363
datetime: 2014-01-01 00:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 30.062038840959914 ,rms: 1665.7582071602415
datetime: 2014-01-01 00:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 30.061871578244872 ,rms: 1664.0009993562403
datetime: 2014-01-01 01:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 0.0 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 11.0748224601865 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 17.74222814994355 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 25.010033013105655 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 23.378329493953583 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 23.121562678875815 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 23.429902424502849 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 23.536586635767357 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 23.491356162702154 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 23.494272510520037 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 23.488062726187799 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 23.489806882667057 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 23.489462528965575 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 0.0 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 11.0748224601865 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 22.712192525902587 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 28.994982078535394 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 27.986803763657885 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 28.168366572160366 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 28.349188572826126 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 28.395017384179322 ,rms: 1156.7977579340898
datetime: 2014-01-01 01:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 28.380630306565742 ,rms: 1063.961197719917
datetime: 2014-01-01 01:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 28.382658301901103 ,rms: 1079.4077621671759
datetime: 2014-01-01 01:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 28.378593501509947 ,rms: 1080.1271856642868
datetime: 2014-01-01 01:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 28.379203510772186 ,rms: 1095.2441683965428
datetime: 2014-01-01 01:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 28.379025252710839 ,rms: 1099.5940376331539
datetime: 2014-01-01 01:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 0.0 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 13.941180555180152 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 21.422279723944929 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 28.755687767304803 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 28.347397795099493 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 28.472651579379654 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 28.620536356023457 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 28.653101618610517 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 28.63946842741866 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 28.641322522533155 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 28.637403759316832 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 28.637986908080748 ,rms: 2598.7115948043256
datetime: 2014-01-01 01:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 28.637811436034937 ,rms: 2606.1880807005564
datetime: 2014-01-01 01:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 0.0 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 11.0748224601865 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 22.863103342768859 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 28.170665073685516 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 27.442589260761842 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 27.462460023749426 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 27.643708515479744 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 27.661616378778536 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 27.642312880027557 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 27.646950301970303 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 27.647489267909943 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 27.64770763943238 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 27.647748400026632 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 0.0 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 11.601659674330945 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 21.626080006301596 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 28.661907562398127 ,rms: nan
datetime: 2014-01-01 01:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 27.687273349873376 ,rms: nan
